session,audio,text,speaker_id,test_data
MC01-Session3-arrayMic-0410,/MC01/Session3/wav_arrayMic/0410.wav,IT'S IMPOSSIBLE TO DEAL WITH BUREAUCRACY,MC01,0
MC01-Session3-arrayMic-0411,/MC01/Session3/wav_arrayMic/0411.wav,ALL,MC01,0
MC01-Session3-arrayMic-0412,/MC01/Session3/wav_arrayMic/0412.wav,SHE WAS NOT SERIOUSLY INJURED,MC01,0
MC01-Session3-arrayMic-0413,/MC01/Session3/wav_arrayMic/0413.wav,IT,MC01,0
MC01-Session3-arrayMic-0414,/MC01/Session3/wav_arrayMic/0414.wav,I SAW HIM A FEW WEEKS LATER,MC01,0
MC01-Session3-arrayMic-0415,/MC01/Session3/wav_arrayMic/0415.wav,SO HE HIDES THE MAYONNAISE,MC01,0
MC01-Session3-arrayMic-0416,/MC01/Session3/wav_arrayMic/0416.wav,SPACE,MC01,0
MC01-Session3-arrayMic-0417,/MC01/Session3/wav_arrayMic/0417.wav,PAINT,MC01,0
MC01-Session3-arrayMic-0418,/MC01/Session3/wav_arrayMic/0418.wav,POLE,MC01,0
MC01-Session3-arrayMic-0419,/MC01/Session3/wav_arrayMic/0419.wav,CLIFF'S DISPLAY WAS MISPLACED ON THE SCREEN,MC01,0
MC01-Session3-headMic-0001,/MC01/Session3/wav_headMic/0001.wav,TEA,MC01,0
MC01-Session3-headMic-0002,/MC01/Session3/wav_headMic/0002.wav,FORK,MC01,0
MC01-Session3-headMic-0003,/MC01/Session3/wav_headMic/0003.wav,WORSE LUCK WAS STILL TO COME,MC01,0
MC01-Session3-headMic-0004,/MC01/Session3/wav_headMic/0004.wav,ADDITION AND SUBTRACTION ARE LEARNED SKILLS,MC01,0
MC01-Session3-headMic-0005,/MC01/Session3/wav_headMic/0005.wav,CODE,MC01,0
MC01-Session3-headMic-0006,/MC01/Session3/wav_headMic/0006.wav,YET HE REMAINS THE FIERCEST OF COMPETITORS,MC01,0
MC01-Session3-headMic-0007,/MC01/Session3/wav_headMic/0007.wav,SHE,MC01,0
MC01-Session3-headMic-0008,/MC01/Session3/wav_headMic/0008.wav,CHEER,MC01,0
MC01-Session3-headMic-0009,/MC01/Session3/wav_headMic/0009.wav,ZERO,MC01,0
MC01-Session3-headMic-0010,/MC01/Session3/wav_headMic/0010.wav,SEA,MC01,0
MC01-Session3-headMic-0011,/MC01/Session3/wav_headMic/0011.wav,SEA,MC01,0
MC01-Session3-headMic-0012,/MC01/Session3/wav_headMic/0012.wav,BUMPER,MC01,0
MC01-Session3-headMic-0013,/MC01/Session3/wav_headMic/0013.wav,BENDER,MC01,0
MC01-Session3-headMic-0014,/MC01/Session3/wav_headMic/0014.wav,BASKETBALL CAN BE AN ENTERTAINING SPORT,MC01,0
MC01-Session3-headMic-0015,/MC01/Session3/wav_headMic/0015.wav,PETE,MC01,0
MC01-Session3-headMic-0016,/MC01/Session3/wav_headMic/0016.wav,I HAVEN'T SEEN THAT FRIEND FOR YEARS,MC01,0
MC01-Session3-headMic-0017,/MC01/Session3/wav_headMic/0017.wav,SEE,MC01,0
MC01-Session3-headMic-0018,/MC01/Session3/wav_headMic/0018.wav,HER POSITION COVERS A NUMBER OF DAILY TASKS COMMON TO ANY SOCIAL DIRECTOR,MC01,0
MC01-Session3-headMic-0019,/MC01/Session3/wav_headMic/0019.wav,HER POSITION COVERS A NUMBER OF DAILY TASKS COMMON TO ANY SOCIAL DIRECTOR,MC01,0
MC01-Session3-headMic-0020,/MC01/Session3/wav_headMic/0020.wav,THE SUN DIED AT NIGHT,MC01,0
MC01-Session3-headMic-0021,/MC01/Session3/wav_headMic/0021.wav,SIX,MC01,0
MC01-Session3-headMic-0022,/MC01/Session3/wav_headMic/0022.wav,I WAS PLEASED WITH THE WAY THINGS WENT,MC01,0
MC01-Session3-headMic-0023,/MC01/Session3/wav_headMic/0023.wav,AT TWILIGHT ON THE TWELFTH DAY WE'LL HAVE CHABLIS,MC01,0
MC01-Session3-headMic-0024,/MC01/Session3/wav_headMic/0024.wav,NEAT,MC01,0
MC01-Session3-headMic-0025,/MC01/Session3/wav_headMic/0025.wav,MEAT,MC01,0
MC01-Session3-headMic-0026,/MC01/Session3/wav_headMic/0026.wav,STICKS,MC01,0
MC01-Session3-headMic-0027,/MC01/Session3/wav_headMic/0027.wav,CENTER,MC01,0
MC01-Session3-headMic-0028,/MC01/Session3/wav_headMic/0028.wav,MOCK,MC01,0
MC01-Session3-headMic-0029,/MC01/Session3/wav_headMic/0029.wav,ME,MC01,0
MC01-Session3-headMic-0030,/MC01/Session3/wav_headMic/0030.wav,TENDER,MC01,0
MC01-Session3-headMic-0031,/MC01/Session3/wav_headMic/0031.wav,LEAP,MC01,0
MC01-Session3-headMic-0032,/MC01/Session3/wav_headMic/0032.wav,ASH,MC01,0
MC01-Session3-headMic-0033,/MC01/Session3/wav_headMic/0033.wav,TEMPER,MC01,0
MC01-Session3-headMic-0034,/MC01/Session3/wav_headMic/0034.wav,I TELL YOU IT WAS WONDERFUL,MC01,0
MC01-Session3-headMic-0035,/MC01/Session3/wav_headMic/0035.wav,GASH,MC01,0
MC01-Session3-headMic-0036,/MC01/Session3/wav_headMic/0036.wav,I DON'T THINK IT'S A GOOD IDEA,MC01,0
MC01-Session3-headMic-0037,/MC01/Session3/wav_headMic/0037.wav,WOE,MC01,0
MC01-Session3-headMic-0038,/MC01/Session3/wav_headMic/0038.wav,REEF,MC01,0
MC01-Session3-headMic-0039,/MC01/Session3/wav_headMic/0039.wav,BEEP,MC01,0
MC01-Session3-headMic-0040,/MC01/Session3/wav_headMic/0040.wav,FIT,MC01,0
MC01-Session3-headMic-0041,/MC01/Session3/wav_headMic/0041.wav,BEAT,MC01,0
MC01-Session3-headMic-0042,/MC01/Session3/wav_headMic/0042.wav,BEAT,MC01,0
MC01-Session3-headMic-0043,/MC01/Session3/wav_headMic/0043.wav,SPIT,MC01,1
MC01-Session3-headMic-0044,/MC01/Session3/wav_headMic/0044.wav,SEAT,MC01,0
MC01-Session3-headMic-0045,/MC01/Session3/wav_headMic/0045.wav,I ALSO CAN BE QUITE VOCAL,MC01,0
MC01-Session3-headMic-0046,/MC01/Session3/wav_headMic/0046.wav,SIX,MC01,0
MC01-Session3-headMic-0047,/MC01/Session3/wav_headMic/0047.wav,REAP,MC01,0
MC01-Session3-headMic-0048,/MC01/Session3/wav_headMic/0048.wav,WE JUST DIDN'T LOOK GOOD,MC01,0
MC01-Session3-headMic-0049,/MC01/Session3/wav_headMic/0049.wav,ELDERLY PEOPLE ARE OFTEN EXCLUDED,MC01,0
MC01-Session3-headMic-0050,/MC01/Session3/wav_headMic/0050.wav,EIGHT,MC01,0
MC01-Session3-headMic-0051,/MC01/Session3/wav_headMic/0051.wav,BEAST,MC01,0
MC01-Session3-headMic-0052,/MC01/Session3/wav_headMic/0052.wav,ACHE,MC01,0
MC01-Session3-headMic-0053,/MC01/Session3/wav_headMic/0053.wav,SHEER,MC01,0
MC01-Session3-headMic-0054,/MC01/Session3/wav_headMic/0054.wav,NINE,MC01,0
MC01-Session3-headMic-0055,/MC01/Session3/wav_headMic/0055.wav,THE MARRIAGE WENT WELL FROM THE START,MC01,0
MC01-Session3-headMic-0056,/MC01/Session3/wav_headMic/0056.wav,FEED,MC01,0
MC01-Session3-headMic-0057,/MC01/Session3/wav_headMic/0057.wav,SEVEN,MC01,0
MC01-Session3-headMic-0058,/MC01/Session3/wav_headMic/0058.wav,GUESS,MC01,0
MC01-Session3-headMic-0059,/MC01/Session3/wav_headMic/0059.wav,TO,MC01,0
MC01-Session3-headMic-0060,/MC01/Session3/wav_headMic/0060.wav,BEAM,MC01,0
MC01-Session3-headMic-0061,/MC01/Session3/wav_headMic/0061.wav,TWO,MC01,0
MC01-Session3-headMic-0062,/MC01/Session3/wav_headMic/0062.wav,LENDER,MC01,0
MC01-Session3-headMic-0063,/MC01/Session3/wav_headMic/0063.wav,HASH,MC01,0
MC01-Session3-headMic-0064,/MC01/Session3/wav_headMic/0064.wav,NICE,MC01,1
MC01-Session3-headMic-0065,/MC01/Session3/wav_headMic/0065.wav,NINE,MC01,0
MC01-Session3-headMic-0067,/MC01/Session3/wav_headMic/0067.wav,CASH,MC01,0
MC01-Session3-headMic-0068,/MC01/Session3/wav_headMic/0068.wav,EMBER,MC01,0
MC01-Session3-headMic-0069,/MC01/Session3/wav_headMic/0069.wav,AMBIDEXTROUS PICKPOCKETS ACCOMPLISH MORE,MC01,0
MC01-Session3-headMic-0070,/MC01/Session3/wav_headMic/0070.wav,IT REQUIRES NO BIG INVESTMENT,MC01,0
MC01-Session3-headMic-0071,/MC01/Session3/wav_headMic/0071.wav,APE,MC01,0
MC01-Session3-headMic-0073,/MC01/Session3/wav_headMic/0073.wav,HAIL,MC01,0
MC01-Session3-headMic-0074,/MC01/Session3/wav_headMic/0074.wav,DOCK,MC01,0
MC01-Session3-headMic-0075,/MC01/Session3/wav_headMic/0075.wav,TAIL,MC01,0
MC01-Session3-headMic-0076,/MC01/Session3/wav_headMic/0076.wav,FENDER,MC01,0
MC01-Session3-headMic-0077,/MC01/Session3/wav_headMic/0077.wav,FOOD,MC01,0
MC01-Session3-headMic-0078,/MC01/Session3/wav_headMic/0078.wav,STICKS,MC01,0
MC01-Session3-headMic-0079,/MC01/Session3/wav_headMic/0079.wav,RISE,MC01,0
MC01-Session3-headMic-0080,/MC01/Session3/wav_headMic/0080.wav,RISE,MC01,0
MC01-Session3-headMic-0081,/MC01/Session3/wav_headMic/0081.wav,THE JOB ALSO COVERS A NUMBER OF OTHER ITEMS,MC01,0
MC01-Session3-headMic-0083,/MC01/Session3/wav_headMic/0083.wav,THE LEGISLATURE MET TO JUDGE THE STATE OF PUBLIC EDUCATION,MC01,0
MC01-Session3-headMic-0084,/MC01/Session3/wav_headMic/0084.wav,THE LEGISLATURE MET TO JUDGE THE STATE OF PUBLIC EDUCATION,MC01,0
MC01-Session3-headMic-0085,/MC01/Session3/wav_headMic/0085.wav,LIP,MC01,0
MC01-Session3-headMic-0086,/MC01/Session3/wav_headMic/0086.wav,ARM,MC01,0
MC01-Session3-headMic-0087,/MC01/Session3/wav_headMic/0087.wav,FELL,MC01,0
MC01-Session3-headMic-0088,/MC01/Session3/wav_headMic/0088.wav,BUN,MC01,0
MC01-Session3-headMic-0089,/MC01/Session3/wav_headMic/0089.wav,RAKES,MC01,0
MC01-Session3-headMic-0090,/MC01/Session3/wav_headMic/0090.wav,I WANTED TO BE AN ACTRESS,MC01,0
MC01-Session3-headMic-0091,/MC01/Session3/wav_headMic/0091.wav,CHEESE,MC01,0
MC01-Session3-headMic-0092,/MC01/Session3/wav_headMic/0092.wav,BEGIN BY TRYING TO SPEAK UP MORE,MC01,0
MC01-Session3-headMic-0093,/MC01/Session3/wav_headMic/0093.wav,BEGIN BY TRYING TO SPEAK UP MORE,MC01,0
MC01-Session3-headMic-0094,/MC01/Session3/wav_headMic/0094.wav,TAKE,MC01,0
MC01-Session3-headMic-0095,/MC01/Session3/wav_headMic/0095.wav,WE SHELLED CLAMS FOR THE CHOWDER,MC01,0
MC01-Session3-headMic-0096,/MC01/Session3/wav_headMic/0096.wav,RAKE,MC01,0
MC01-Session3-headMic-0097,/MC01/Session3/wav_headMic/0097.wav,WE ALL SAT DOWN AND RELAXED,MC01,0
MC01-Session3-headMic-0098,/MC01/Session3/wav_headMic/0098.wav,TICKS,MC01,0
MC01-Session3-headMic-0099,/MC01/Session3/wav_headMic/0099.wav,KNOCK,MC01,0
MC01-Session3-headMic-0100,/MC01/Session3/wav_headMic/0100.wav,HALL,MC01,0
MC01-Session3-headMic-0101,/MC01/Session3/wav_headMic/0101.wav,THERE WAS NO CONFIRMATION OF SUCH MASSIVE ASSAULTS FROM INDEPENDENT SOURCES,MC01,0
MC01-Session3-headMic-0102,/MC01/Session3/wav_headMic/0102.wav,AIR,MC01,0
MC01-Session3-headMic-0103,/MC01/Session3/wav_headMic/0103.wav,SEED,MC01,0
MC01-Session3-headMic-0104,/MC01/Session3/wav_headMic/0104.wav,WAX,MC01,0
MC01-Session3-headMic-0105,/MC01/Session3/wav_headMic/0105.wav,LEAK,MC01,0
MC01-Session3-headMic-0106,/MC01/Session3/wav_headMic/0106.wav,THIS HE ADDED BROUGHT ABOUT PETTY JEALOUSIES AND PETTY PERSONAL GRIEVANCES,MC01,0
MC01-Session3-headMic-0107,/MC01/Session3/wav_headMic/0107.wav,CHOP,MC01,0
MC01-Session3-headMic-0108,/MC01/Session3/wav_headMic/0108.wav,RANGE WAS A VITAL DETAIL,MC01,0
MC01-Session3-headMic-0109,/MC01/Session3/wav_headMic/0109.wav,THE LACK OF HEAT COMPOUNDED THE TENANT'S GRIEVANCES,MC01,0
MC01-Session3-headMic-0110,/MC01/Session3/wav_headMic/0110.wav,FAT,MC01,0
MC01-Session3-headMic-0111,/MC01/Session3/wav_headMic/0111.wav,THE SINGER'S FINGER HAD A SPLINTER,MC01,0
MC01-Session3-headMic-0112,/MC01/Session3/wav_headMic/0112.wav,ACHE,MC01,0
MC01-Session3-headMic-0113,/MC01/Session3/wav_headMic/0113.wav,TRY TO WORK THINGS OUT,MC01,0
MC01-Session3-headMic-0114,/MC01/Session3/wav_headMic/0114.wav,LAX,MC01,0
MC01-Session3-headMic-0115,/MC01/Session3/wav_headMic/0115.wav,HEAT,MC01,0
MC01-Session3-headMic-0116,/MC01/Session3/wav_headMic/0116.wav,ACHES,MC01,0
MC01-Session3-headMic-0117,/MC01/Session3/wav_headMic/0117.wav,ATE,MC01,0
MC01-Session3-headMic-0118,/MC01/Session3/wav_headMic/0118.wav,SEAT,MC01,0
MC01-Session3-headMic-0119,/MC01/Session3/wav_headMic/0119.wav,BUNCH,MC01,0
MC01-Session3-headMic-0120,/MC01/Session3/wav_headMic/0120.wav,BUNCH,MC01,0
MC01-Session3-headMic-0121,/MC01/Session3/wav_headMic/0121.wav,FEET,MC01,0
MC01-Session3-headMic-0122,/MC01/Session3/wav_headMic/0122.wav,DUG,MC01,0
MC01-Session3-headMic-0123,/MC01/Session3/wav_headMic/0123.wav,SAKE,MC01,0
MC01-Session3-headMic-0124,/MC01/Session3/wav_headMic/0124.wav,CHAP,MC01,0
MC01-Session3-headMic-0125,/MC01/Session3/wav_headMic/0125.wav,ROW,MC01,0
MC01-Session3-headMic-0126,/MC01/Session3/wav_headMic/0126.wav,ACHE,MC01,0
MC01-Session3-headMic-0127,/MC01/Session3/wav_headMic/0127.wav,WE TALKED ABOUT THE SITUATION,MC01,0
MC01-Session3-headMic-0128,/MC01/Session3/wav_headMic/0128.wav,LOOK FOR POCKETS OF BLACK SAND,MC01,0
MC01-Session3-headMic-0129,/MC01/Session3/wav_headMic/0129.wav,LOOK FOR POCKETS OF BLACK SAND,MC01,0
MC01-Session3-headMic-0130,/MC01/Session3/wav_headMic/0130.wav,EASE,MC01,0
MC01-Session3-headMic-0131,/MC01/Session3/wav_headMic/0131.wav,TALL,MC01,0
MC01-Session3-headMic-0132,/MC01/Session3/wav_headMic/0132.wav,HE'LL SELL THEM BY THE BOX,MC01,0
MC01-Session3-headMic-0133,/MC01/Session3/wav_headMic/0133.wav,BUNCH,MC01,0
MC01-Session3-headMic-0134,/MC01/Session3/wav_headMic/0134.wav,PILL,MC01,0
MC01-Session3-headMic-0135,/MC01/Session3/wav_headMic/0135.wav,RACKS,MC01,0
MC01-Session3-headMic-0136,/MC01/Session3/wav_headMic/0136.wav,WAX,MC01,0
MC01-Session3-headMic-0137,/MC01/Session3/wav_headMic/0137.wav,HE HAS PLAYED VERY WELL,MC01,0
MC01-Session3-headMic-0138,/MC01/Session3/wav_headMic/0138.wav,PET,MC01,0
MC01-Session3-headMic-0139,/MC01/Session3/wav_headMic/0139.wav,PET,MC01,0
MC01-Session3-headMic-0140,/MC01/Session3/wav_headMic/0140.wav,PET,MC01,0
MC01-Session3-headMic-0141,/MC01/Session3/wav_headMic/0141.wav,HATCH,MC01,0
MC01-Session3-headMic-0142,/MC01/Session3/wav_headMic/0142.wav,HATCH,MC01,0
MC01-Session3-headMic-0143,/MC01/Session3/wav_headMic/0143.wav,AIL,MC01,0
MC01-Session3-headMic-0144,/MC01/Session3/wav_headMic/0144.wav,SEE,MC01,0
MC01-Session3-headMic-0145,/MC01/Session3/wav_headMic/0145.wav,LEAP,MC01,0
MC01-Session3-headMic-0146,/MC01/Session3/wav_headMic/0146.wav,HASH,MC01,0
MC01-Session3-headMic-0147,/MC01/Session3/wav_headMic/0147.wav,NOW I'M LIVING EXACTLY AS I CHOSE,MC01,0
MC01-Session3-headMic-0148,/MC01/Session3/wav_headMic/0148.wav,NOW I'M LIVING EXACTLY AS I CHOOSE,MC01,0
MC01-Session3-headMic-0149,/MC01/Session3/wav_headMic/0149.wav,PAT,MC01,0
MC01-Session3-headMic-0150,/MC01/Session3/wav_headMic/0150.wav,CAT,MC01,0
MC01-Session3-headMic-0151,/MC01/Session3/wav_headMic/0151.wav,BLEND,MC01,0
MC01-Session3-headMic-0152,/MC01/Session3/wav_headMic/0152.wav,THE PROWLER WORE A SKI MASK FOR DISGUISE,MC01,0
MC01-Session3-headMic-0153,/MC01/Session3/wav_headMic/0153.wav,PAT,MC01,0
MC01-Session3-headMic-0154,/MC01/Session3/wav_headMic/0154.wav,MILE,MC01,0
MC01-Session3-headMic-0155,/MC01/Session3/wav_headMic/0155.wav,EASE,MC01,0
MC01-Session3-headMic-0157,/MC01/Session3/wav_headMic/0157.wav,DOCK,MC01,0
MC01-Session3-headMic-0158,/MC01/Session3/wav_headMic/0158.wav,PIT,MC01,0
MC01-Session3-headMic-0159,/MC01/Session3/wav_headMic/0159.wav,PEAS,MC01,0
MC01-Session3-headMic-0160,/MC01/Session3/wav_headMic/0160.wav,HARM,MC01,0
MC01-Session3-headMic-0161,/MC01/Session3/wav_headMic/0161.wav,FAT,MC01,0
MC01-Session3-headMic-0162,/MC01/Session3/wav_headMic/0162.wav,SELL,MC01,0
MC01-Session3-headMic-0163,/MC01/Session3/wav_headMic/0163.wav,HAVE NO FEAR IF YOU COME ALONE,MC01,0
MC01-Session3-headMic-0164,/MC01/Session3/wav_headMic/0164.wav,FILL,MC01,0
MC01-Session3-headMic-0165,/MC01/Session3/wav_headMic/0165.wav,I HAD NO DESIRE TO CHANGE MY WAYS,MC01,0
MC01-Session3-headMic-0166,/MC01/Session3/wav_headMic/0166.wav,BE PREPARED FOR ODD BEHAVIOR FROM FRIENDS,MC01,0
MC01-Session3-headMic-0167,/MC01/Session3/wav_headMic/0167.wav,IS,MC01,0
MC01-Session3-headMic-0168,/MC01/Session3/wav_headMic/0168.wav,CASH,MC01,0
MC01-Session3-headMic-0169,/MC01/Session3/wav_headMic/0169.wav,WE ARE THE LARGEST OF THE FOUR STATES,MC01,0
MC01-Session3-headMic-0170,/MC01/Session3/wav_headMic/0170.wav,WE ARE THE LARGEST OF THE FOUR STATES,MC01,0
MC01-Session3-headMic-0171,/MC01/Session3/wav_headMic/0171.wav,WE KNOW WE CAN SCORE,MC01,0
MC01-Session3-headMic-0172,/MC01/Session3/wav_headMic/0172.wav,WE KNOW WE CAN SCORE,MC01,0
MC01-Session3-headMic-0173,/MC01/Session3/wav_headMic/0173.wav,WE KNOW WE CAN SCORE,MC01,0
MC01-Session3-headMic-0174,/MC01/Session3/wav_headMic/0174.wav,ATE,MC01,0
MC01-Session3-headMic-0175,/MC01/Session3/wav_headMic/0175.wav,LIP,MC01,0
MC01-Session3-headMic-0176,/MC01/Session3/wav_headMic/0176.wav,CHARM,MC01,0
MC01-Session3-headMic-0177,/MC01/Session3/wav_headMic/0177.wav,LEAKS,MC01,0
MC01-Session3-headMic-0178,/MC01/Session3/wav_headMic/0178.wav,STEAK,MC01,0
MC01-Session3-headMic-0179,/MC01/Session3/wav_headMic/0179.wav,EASE,MC01,0
MC01-Session3-headMic-0180,/MC01/Session3/wav_headMic/0180.wav,FULL,MC01,0
MC01-Session3-headMic-0181,/MC01/Session3/wav_headMic/0181.wav,IS,MC01,0
MC01-Session3-headMic-0182,/MC01/Session3/wav_headMic/0182.wav,PIT,MC01,0
MC01-Session3-headMic-0183,/MC01/Session3/wav_headMic/0183.wav,THE STRUCTURES HOUSING THE APARTMENTS ARE OF MASONRY AND FRAME CONSTRUCTION,MC01,0
MC01-Session3-headMic-0184,/MC01/Session3/wav_headMic/0184.wav,FILL,MC01,0
MC01-Session3-headMic-0185,/MC01/Session3/wav_headMic/0185.wav,DUCK,MC01,0
MC01-Session3-headMic-0186,/MC01/Session3/wav_headMic/0186.wav,TILE,MC01,0
MC01-Session3-headMic-0187,/MC01/Session3/wav_headMic/0187.wav,ANY CONTRIBUTIONS WILL BE GREATLY APPRECIATED,MC01,0
MC01-Session3-headMic-0188,/MC01/Session3/wav_headMic/0188.wav,LIES,MC01,0
MC01-Session3-headMic-0189,/MC01/Session3/wav_headMic/0189.wav,EVEN A SIMPLE VOCABULARY CONTAINS SYMBOLS,MC01,0
MC01-Session3-headMic-0190,/MC01/Session3/wav_headMic/0190.wav,THE EASTERN COAST IS A PLACE FOR PURE PLEASURE AND EXCITEMENT,MC01,0
MC01-Session3-headMic-0191,/MC01/Session3/wav_headMic/0191.wav,THE PLOT IS LACED WITH MYSTERIOUS INCIDENTS,MC01,0
MC01-Session3-headMic-0192,/MC01/Session3/wav_headMic/0192.wav,I DIDN'T KNOW WHERE THEY WERE COMING FROM,MC01,0
MC01-Session3-headMic-0193,/MC01/Session3/wav_headMic/0193.wav,SHEET,MC01,0
MC01-Session3-headMic-0194,/MC01/Session3/wav_headMic/0194.wav,HAIL,MC01,0
MC01-Session3-headMic-0195,/MC01/Session3/wav_headMic/0195.wav,TILE,MC01,0
MC01-Session3-headMic-0196,/MC01/Session3/wav_headMic/0196.wav,HAD,MC01,0
MC01-Session3-headMic-0197,/MC01/Session3/wav_headMic/0197.wav,PUNCH,MC01,0
MC01-Session3-headMic-0198,/MC01/Session3/wav_headMic/0198.wav,REAP,MC01,0
MC01-Session3-headMic-0199,/MC01/Session3/wav_headMic/0199.wav,AID,MC01,0
MC01-Session3-headMic-0200,/MC01/Session3/wav_headMic/0200.wav,AT,MC01,0
MC01-Session3-headMic-0201,/MC01/Session3/wav_headMic/0201.wav,MUNCH,MC01,0
MC01-Session3-headMic-0202,/MC01/Session3/wav_headMic/0202.wav,CHOCOLATE AND ROSES NEVER FAIL AS A ROMANTIC GIFT,MC01,0
MC01-Session3-headMic-0203,/MC01/Session3/wav_headMic/0203.wav,ADD,MC01,0
MC01-Session3-headMic-0204,/MC01/Session3/wav_headMic/0204.wav,LOW,MC01,0
MC01-Session3-headMic-0205,/MC01/Session3/wav_headMic/0205.wav,STEAK,MC01,0
MC01-Session3-headMic-0206,/MC01/Session3/wav_headMic/0206.wav,ADD,MC01,0
MC01-Session3-headMic-0208,/MC01/Session3/wav_headMic/0208.wav,LIT,MC01,0
MC01-Session3-headMic-0209,/MC01/Session3/wav_headMic/0209.wav,HAT,MC01,0
MC01-Session3-headMic-0210,/MC01/Session3/wav_headMic/0210.wav,ARE,MC01,0
MC01-Session3-headMic-0211,/MC01/Session3/wav_headMic/0211.wav,HARM,MC01,0
MC01-Session3-headMic-0212,/MC01/Session3/wav_headMic/0212.wav,HAT,MC01,0
MC01-Session3-headMic-0213,/MC01/Session3/wav_headMic/0213.wav,FEET,MC01,0
MC01-Session3-headMic-0214,/MC01/Session3/wav_headMic/0214.wav,IT WAS A GREAT MEETING,MC01,0
MC01-Session3-headMic-0215,/MC01/Session3/wav_headMic/0215.wav,RIP,MC01,0
MC01-Session3-headMic-0216,/MC01/Session3/wav_headMic/0216.wav,END,MC01,0
MC01-Session3-headMic-0217,/MC01/Session3/wav_headMic/0217.wav,WE EXPERIENCE DISTRESS AND FRUSTRATION OBTAINING OUR DEGREES,MC01,0
MC01-Session3-headMic-0218,/MC01/Session3/wav_headMic/0218.wav,ACADEMIC APTITUDE GUARANTEES YOUR DIPLOMA,MC01,0
MC01-Session3-headMic-0219,/MC01/Session3/wav_headMic/0219.wav,BLOW,MC01,0
MC01-Session3-headMic-0220,/MC01/Session3/wav_headMic/0220.wav,WE'RE ALL DISAPPOINTED WITH OUR START,MC01,0
MC01-Session3-headMic-0221,/MC01/Session3/wav_headMic/0221.wav,CONTINENTAL DRIFT IS A GEOLOGICAL THEORY,MC01,0
MC01-Session3-headMic-0222,/MC01/Session3/wav_headMic/0222.wav,FEED,MC01,0
MC01-Session3-headMic-0223,/MC01/Session3/wav_headMic/0223.wav,SAIL,MC01,0
MC01-Session3-headMic-0224,/MC01/Session3/wav_headMic/0224.wav,COLD,MC01,0
MC01-Session3-headMic-0226,/MC01/Session3/wav_headMic/0226.wav,BAD,MC01,1
MC01-Session3-headMic-0227,/MC01/Session3/wav_headMic/0227.wav,WIVES,MC01,0
MC01-Session3-headMic-0228,/MC01/Session3/wav_headMic/0228.wav,THE FAMILY REQUESTS THAT FLOWERS BE OMITTED,MC01,0
MC01-Session3-headMic-0229,/MC01/Session3/wav_headMic/0229.wav,ACHE,MC01,0
MC01-Session3-headMic-0230,/MC01/Session3/wav_headMic/0230.wav,LEAK,MC01,0
MC01-Session3-headMic-0231,/MC01/Session3/wav_headMic/0231.wav,WIDE,MC01,0
MC01-Session3-headMic-0232,/MC01/Session3/wav_headMic/0232.wav,PAT,MC01,0
MC01-Session3-headMic-0233,/MC01/Session3/wav_headMic/0233.wav,THE SNOW BLEW INTO LARGE DRIFTS,MC01,0
MC01-Session3-headMic-0234,/MC01/Session3/wav_headMic/0234.wav,TAIL,MC01,0
MC01-Session3-headMic-0235,/MC01/Session3/wav_headMic/0235.wav,FARM,MC01,0
MC01-Session3-headMic-0236,/MC01/Session3/wav_headMic/0236.wav,CORN,MC01,0
MC01-Session3-headMic-0237,/MC01/Session3/wav_headMic/0237.wav,DOCKS,MC01,0
MC01-Session3-headMic-0238,/MC01/Session3/wav_headMic/0238.wav,HANDLE IT ANY WAY YOU HAVE TO,MC01,0
MC01-Session3-headMic-0239,/MC01/Session3/wav_headMic/0239.wav,HANDLE IT ANY WAY YOU HAVE TO,MC01,0
MC01-Session3-headMic-0240,/MC01/Session3/wav_headMic/0240.wav,WAX,MC01,0
MC01-Session3-headMic-0242,/MC01/Session3/wav_headMic/0242.wav,HALL,MC01,0
MC01-Session3-headMic-0243,/MC01/Session3/wav_headMic/0243.wav,SINK,MC01,0
MC01-Session3-headMic-0244,/MC01/Session3/wav_headMic/0244.wav,HEAT,MC01,0
MC01-Session3-headMic-0245,/MC01/Session3/wav_headMic/0245.wav,HE NOTED THE FACT CAREFULLY,MC01,0
MC01-Session3-headMic-0246,/MC01/Session3/wav_headMic/0246.wav,HORN,MC01,0
MC01-Session3-headMic-0247,/MC01/Session3/wav_headMic/0247.wav,WASTE,MC01,0
MC01-Session3-headMic-0248,/MC01/Session3/wav_headMic/0248.wav,WEEP,MC01,0
MC01-Session3-headMic-0249,/MC01/Session3/wav_headMic/0249.wav,PAD,MC01,0
MC01-Session3-headMic-0250,/MC01/Session3/wav_headMic/0250.wav,SINK,MC01,0
MC01-Session3-headMic-0251,/MC01/Session3/wav_headMic/0251.wav,CHALLENGE EACH GENERAL'S INTELLIGENCE,MC01,0
MC01-Session3-headMic-0252,/MC01/Session3/wav_headMic/0252.wav,CAKE,MC01,0
MC01-Session3-headMic-0253,/MC01/Session3/wav_headMic/0253.wav,TIP,MC01,0
MC01-Session3-headMic-0254,/MC01/Session3/wav_headMic/0254.wav,INK,MC01,0
MC01-Session3-headMic-0255,/MC01/Session3/wav_headMic/0255.wav,EAT YOUR RAISINS OUTDOORS ON THE PORCH STEPS,MC01,0
MC01-Session3-headMic-0256,/MC01/Session3/wav_headMic/0256.wav,TORN,MC01,0
